date,pair,pearson_20d,pearson_60d,ewma
2010-07-14,BBDC4 x BBAS3,0.760934418566677,0.6672213739348541,0.6854407092108127
2010-07-15,BBDC4 x BBAS3,0.7479930183258512,0.6619279250089706,0.6767503307183929
2010-07-16,BBDC4 x BBAS3,0.7620412372702111,0.6700415363651735,0.6898318392856703
2010-07-19,BBDC4 x BBAS3,0.7697913200398385,0.6718348210901648,0.6903027374065324
2010-07-20,BBDC4 x BBAS3,0.793364534690335,0.6703571919968992,0.6798559664340419
2010-07-21,BBDC4 x BBAS3,0.7904134973449903,0.6695133236573526,0.6717896525591167
2010-07-22,BBDC4 x BBAS3,0.8160605555644501,0.674244661774931,0.691635354345398
2010-07-23,BBDC4 x BBAS3,0.8263034610513189,0.6707018598942166,0.6916176459796534
2010-07-26,BBDC4 x BBAS3,0.8411469808376287,0.6659420441548249,0.6914947389660259
2010-07-27,BBDC4 x BBAS3,0.8308425379252176,0.6634975379143634,0.6857504332174896
2010-07-28,BBDC4 x BBAS3,0.8195624885108068,0.6841817356757796,0.7261331865728983
2010-07-29,BBDC4 x BBAS3,0.8031085136279768,0.6847910294803504,0.7262747638277519
2010-07-30,BBDC4 x BBAS3,0.7335921223891965,0.6796702236008855,0.7123846327855152
2010-08-02,BBDC4 x BBAS3,0.7440976155201102,0.6815669422737308,0.710255365120681
2010-08-03,BBDC4 x BBAS3,0.7466896986514021,0.6799063406839825,0.7113052649532723
2010-08-04,BBDC4 x BBAS3,0.7398730416698078,0.6703244773114982,0.7147008660202016
2010-08-05,BBDC4 x BBAS3,0.6730704892486686,0.661970367444255,0.6983035430427691
2010-08-06,BBDC4 x BBAS3,0.7114047670973794,0.6629629804077674,0.6943314645513898
2010-08-09,BBDC4 x BBAS3,0.7244986855328456,0.6598028020851431,0.6941007342349468
2010-08-10,BBDC4 x BBAS3,0.7353074455413493,0.6600269832147756,0.7016050421612214
2010-08-11,BBDC4 x BBAS3,0.7606127230625648,0.669179458639362,0.715998512720967
2010-08-12,BBDC4 x BBAS3,0.7545130066737151,0.6616005656789985,0.7028956370619129
2010-08-13,BBDC4 x BBAS3,0.7210855872276836,0.6429127782332306,0.7015261597918446
2010-08-16,BBDC4 x BBAS3,0.7057305820129839,0.6304017109018546,0.6888053034729446
2010-08-17,BBDC4 x BBAS3,0.7301041751701324,0.6083914331546734,0.6844839564640628
2010-08-18,BBDC4 x BBAS3,0.7183009498317184,0.5988559915406391,0.6693666667614959
2010-08-19,BBDC4 x BBAS3,0.679732005952389,0.6796361049168362,0.6738427804040453
2010-08-20,BBDC4 x BBAS3,0.6479286257165792,0.6763706419968689,0.6588146040085523
2010-08-23,BBDC4 x BBAS3,0.6467884343453686,0.6670059988055803,0.6577479523514544
2010-08-24,BBDC4 x BBAS3,0.6820170322899418,0.6735944743505253,0.6672368419845643
2010-08-25,BBDC4 x BBAS3,0.4723263898849157,0.6829704411513374,0.6579336661759748
2010-08-26,BBDC4 x BBAS3,0.5195987389842015,0.6865564249046184,0.6708468542550837
2010-08-27,BBDC4 x BBAS3,0.46844820562207196,0.6750899597512039,0.646975946017523
2010-08-30,BBDC4 x BBAS3,0.5165271867753519,0.6880383314001678,0.664271957943891
2010-08-31,BBDC4 x BBAS3,0.6277075121039816,0.6932937482469208,0.6914790393013822
2010-09-01,BBDC4 x BBAS3,0.706046680209635,0.7079154848575911,0.7246849084070218
2010-09-02,BBDC4 x BBAS3,0.74636949177637,0.7106678798244298,0.7344126695208852
2010-09-03,BBDC4 x BBAS3,0.752553971888362,0.7085046045575452,0.7375490347829936
2010-09-06,BBDC4 x BBAS3,0.7507976509775975,0.7095265759839499,0.7390906939951631
2010-09-08,BBDC4 x BBAS3,0.7422682674558609,0.7326306057696045,0.7351140228852171
2010-09-09,BBDC4 x BBAS3,0.7237660683693452,0.7491814595473565,0.7336830156046252
2010-09-10,BBDC4 x BBAS3,0.7654564739734477,0.7494624069862874,0.7347256224678879
2010-09-13,BBDC4 x BBAS3,0.8254806014135537,0.7635131278453465,0.7694736286218633
2010-09-14,BBDC4 x BBAS3,0.8300170592540782,0.766996151136219,0.766997735562642
2010-09-15,BBDC4 x BBAS3,0.8341307455905933,0.7821705838694285,0.7672203952495261
2010-09-16,BBDC4 x BBAS3,0.8546598725542591,0.7855016766441665,0.7671361186223611
2010-09-17,BBDC4 x BBAS3,0.8570595064463903,0.7947025011408012,0.771376851380371
2010-09-20,BBDC4 x BBAS3,0.8882737215571079,0.8012791247096807,0.7782030045474755
2010-09-21,BBDC4 x BBAS3,0.8676798345926817,0.8018268905219552,0.7625439065760705
2010-09-22,BBDC4 x BBAS3,0.8611389134388387,0.7994135918033214,0.7622704509083157
2010-09-23,BBDC4 x BBAS3,0.8603927215786568,0.7830088657402337,0.7588263050847194
2010-09-24,BBDC4 x BBAS3,0.8604707586996253,0.7830114224164804,0.7658919574160982
2010-09-27,BBDC4 x BBAS3,0.9070443335515216,0.7580610972961002,0.767571501323975
2010-09-28,BBDC4 x BBAS3,0.8963042486003336,0.7609202714906268,0.767445088333502
2010-09-29,BBDC4 x BBAS3,0.8814943065409927,0.7630248963748857,0.7724448909941096
2010-09-30,BBDC4 x BBAS3,0.8582330593136536,0.7556722821741776,0.7727207920747888
2010-10-01,BBDC4 x BBAS3,0.8409076681368685,0.7479870189515246,0.7745674179674383
2010-10-04,BBDC4 x BBAS3,0.8304128197234589,0.7645665658488504,0.7738345407861911
2010-10-05,BBDC4 x BBAS3,0.781314184990175,0.7622050880468549,0.7605417707367331
2010-10-06,BBDC4 x BBAS3,0.8095717562003633,0.7623854136022894,0.7625438889398898
2010-10-07,BBDC4 x BBAS3,0.806060682467896,0.7610903678302803,0.7575759744133611
2010-10-08,BBDC4 x BBAS3,0.8056798146214075,0.7728497936446878,0.765968881083321
2010-10-11,BBDC4 x BBAS3,0.7539546679107549,0.762702796308571,0.7622575265234839
2010-10-13,BBDC4 x BBAS3,0.7663513567829086,0.7657359827043331,0.7633418815641234
2010-10-14,BBDC4 x BBAS3,0.7683184486297167,0.7750437117330922,0.7630200647024237
2010-10-15,BBDC4 x BBAS3,0.712493020558127,0.7662058919860001,0.7356159879919874
2010-10-18,BBDC4 x BBAS3,0.6695446421859942,0.7524973429958772,0.7276307664836238
2010-10-19,BBDC4 x BBAS3,0.7043554583483899,0.7588727852639257,0.7437101553483922
2010-10-20,BBDC4 x BBAS3,0.7307557086357492,0.7619831801195925,0.7470969462832926
2010-10-21,BBDC4 x BBAS3,0.7742376493111153,0.7756837020257373,0.7660338060273184
2010-10-22,BBDC4 x BBAS3,0.7662673007798266,0.748591381405357,0.7588070524214692
2010-10-25,BBDC4 x BBAS3,0.7368589643070004,0.7473398260392594,0.756752945776019
2010-10-26,BBDC4 x BBAS3,0.7346049678227731,0.7556051848204662,0.7552977757597039
2010-10-27,BBDC4 x BBAS3,0.6600294347019977,0.7255243237467852,0.7005219165342189
2010-10-28,BBDC4 x BBAS3,0.6563401391788067,0.7339565617334673,0.7084887256733164
2010-10-29,BBDC4 x BBAS3,0.6391199758518223,0.726881400164976,0.698927897237365
2010-11-01,BBDC4 x BBAS3,0.656651243963343,0.7414725851236499,0.7089363382267652
2010-11-03,BBDC4 x BBAS3,0.6491191890259624,0.7409909792020095,0.7031942728599615
2010-11-04,BBDC4 x BBAS3,0.6505569873446481,0.7389677939936835,0.6994533680444961
2010-11-05,BBDC4 x BBAS3,0.6459498099376557,0.7340497954780122,0.6981112937101003
2010-11-08,BBDC4 x BBAS3,0.6460802411013841,0.7221719703031756,0.6930333800226984
2010-11-09,BBDC4 x BBAS3,0.672653898342817,0.7466474842911761,0.7244927919626977
2010-11-10,BBDC4 x BBAS3,0.6633468929433576,0.7423533477951808,0.7138528176458865
2010-11-11,BBDC4 x BBAS3,0.6284214351755842,0.740388932686381,0.6981534584391021
2010-11-12,BBDC4 x BBAS3,0.6347159816603488,0.7419581368719197,0.6955393707956965
2010-11-16,BBDC4 x BBAS3,0.6683155890782569,0.7491849059390763,0.6901668998564863
2010-11-17,BBDC4 x BBAS3,0.6853820027076737,0.7465363627757781,0.6914035448891775
2010-11-18,BBDC4 x BBAS3,0.6675914528035287,0.7538829997116417,0.6914117084294824
2010-11-19,BBDC4 x BBAS3,0.6443754088740101,0.7538210107164773,0.6878362731434932
2010-11-22,BBDC4 x BBAS3,0.6583593635192563,0.754249737082402,0.7029502432944594
2010-11-23,BBDC4 x BBAS3,0.6708805234209115,0.7649592233343608,0.717358783275158
2010-11-24,BBDC4 x BBAS3,0.6896062493329512,0.7634715960956773,0.7247142428995584
2010-11-25,BBDC4 x BBAS3,0.6716263989883922,0.7772683510582693,0.720832566350559
2010-11-26,BBDC4 x BBAS3,0.7281703947311913,0.7676939902583753,0.718662294068574
2010-11-29,BBDC4 x BBAS3,0.7122805349524202,0.7550285966959887,0.7131670917938232
2010-11-30,BBDC4 x BBAS3,0.7515436240167986,0.7390319151594996,0.7177883982547013
2010-12-01,BBDC4 x BBAS3,0.7698590620092176,0.7400263867868069,0.7382646315325436
2010-12-02,BBDC4 x BBAS3,0.7507192735574286,0.7348018691061085,0.7299533968451838
2010-12-03,BBDC4 x BBAS3,0.7624194654074974,0.7440230876497269,0.7467262767970005
2010-12-06,BBDC4 x BBAS3,0.7787610237924778,0.7555784261369126,0.757720865913146
2010-12-07,BBDC4 x BBAS3,0.7903221016487914,0.7576411975206633,0.7558042212637451
2010-12-08,BBDC4 x BBAS3,0.7328586560167665,0.7539926161558365,0.7468621361999901
2010-12-09,BBDC4 x BBAS3,0.7607055101615371,0.7334650804810596,0.7492377086504741
2010-12-10,BBDC4 x BBAS3,0.8117888108234698,0.7335041227405122,0.749070506879498
2010-12-13,BBDC4 x BBAS3,0.8271128051631366,0.7345213067664678,0.7546571098251377
2010-12-14,BBDC4 x BBAS3,0.8435894630731066,0.7328611804298409,0.7531690820742887
2010-12-15,BBDC4 x BBAS3,0.8402487189414616,0.7302040039789629,0.7514021642633295
2010-12-16,BBDC4 x BBAS3,0.8371276310514412,0.7264316271769867,0.7548615040645882
2010-12-17,BBDC4 x BBAS3,0.8333066173726483,0.7320421714148256,0.7501985408087656
2010-12-20,BBDC4 x BBAS3,0.841408960389028,0.7378163968123002,0.7614060575863739
2010-12-21,BBDC4 x BBAS3,0.8518301276753222,0.7435231441700276,0.773960647117258
2010-12-22,BBDC4 x BBAS3,0.847212154531476,0.7439048405604218,0.7793286629473953
2010-12-23,BBDC4 x BBAS3,0.8281069446480955,0.7351404571631079,0.7637832369190609
2010-12-27,BBDC4 x BBAS3,0.815751360174403,0.7334517852804957,0.7577541638005896
2010-12-28,BBDC4 x BBAS3,0.8280390598825055,0.7245352574052558,0.7576540922039722
2010-12-29,BBDC4 x BBAS3,0.835373744614211,0.7228388477320986,0.7581455832935026
2010-12-30,BBDC4 x BBAS3,0.7945936958915879,0.7192074310695599,0.7576092863556683
2011-01-03,BBDC4 x BBAS3,0.7926927462279484,0.7147604146644615,0.7459514667026623
2011-01-04,BBDC4 x BBAS3,0.7642638602526005,0.7165859144443539,0.7456972240734265
2011-01-05,BBDC4 x BBAS3,0.7613119259429598,0.722322405584806,0.7565288162876789
2011-01-06,BBDC4 x BBAS3,0.7587474280198423,0.7264952566566568,0.7514597158262185
2011-01-07,BBDC4 x BBAS3,0.7961694053343229,0.7213156534940635,0.7609740886959547
2011-01-10,BBDC4 x BBAS3,0.7949486531233578,0.72298335620505,0.7611957663599176
2011-01-11,BBDC4 x BBAS3,0.7924770875134471,0.7193277481447816,0.7615225205007545
2011-01-12,BBDC4 x BBAS3,0.8058646375798609,0.7340979011185758,0.775425819425289
2011-01-13,BBDC4 x BBAS3,0.8183023429443034,0.7537182874130589,0.7802773391587087
2011-01-14,BBDC4 x BBAS3,0.8182195674211871,0.7618985595924276,0.781010747670957
2011-01-17,BBDC4 x BBAS3,0.8192430776301867,0.7591622847204816,0.7872417600120448
2011-01-18,BBDC4 x BBAS3,0.8286511650679397,0.752705700328176,0.7867865856365767
2011-01-19,BBDC4 x BBAS3,0.8172918666022086,0.7511856973098743,0.7915658616341099
2011-01-20,BBDC4 x BBAS3,0.8061810404260263,0.7543378434507279,0.7893927897402817
2011-01-21,BBDC4 x BBAS3,0.7991065307275117,0.7540522054586309,0.7901301921684347
2011-01-24,BBDC4 x BBAS3,0.83729117313702,0.7535519258410783,0.7940104876583484
2011-01-26,BBDC4 x BBAS3,0.8446639159573053,0.7887264464483235,0.7931039446568948
2011-01-27,BBDC4 x BBAS3,0.8416486552215222,0.7862706195773185,0.791331586882257
2011-01-28,BBDC4 x BBAS3,0.86541788604869,0.8047023051532707,0.809506487999835
2011-01-31,BBDC4 x BBAS3,0.8720563523375006,0.798989248402011,0.8138082748403026
2011-02-01,BBDC4 x BBAS3,0.8917147718773142,0.8020548841725108,0.8139601405819242
2011-02-02,BBDC4 x BBAS3,0.8931621409849961,0.8062162865967855,0.8168619324986361
2011-02-03,BBDC4 x BBAS3,0.8748590371668737,0.8081728121456828,0.8169023422782833
2011-02-04,BBDC4 x BBAS3,0.935571255769527,0.8286746260160045,0.8469352568364156
2011-02-07,BBDC4 x BBAS3,0.9385581410499622,0.8211408758915002,0.8493364259545123
2011-02-08,BBDC4 x BBAS3,0.9414782750572802,0.8374989807637292,0.8604792574595974
2011-02-09,BBDC4 x BBAS3,0.9446911988054237,0.8562940615053946,0.8642618512115521
2011-02-10,BBDC4 x BBAS3,0.9348107997956532,0.8585747248820409,0.8640713595393548
2011-02-11,BBDC4 x BBAS3,0.9503238599795032,0.8808636809083409,0.8899965804295605
2011-02-14,BBDC4 x BBAS3,0.9512199882963359,0.8821238558140116,0.8905187815167398
2011-02-15,BBDC4 x BBAS3,0.9508661586956169,0.8840654344437975,0.8919922760829986
2011-02-16,BBDC4 x BBAS3,0.9572865169049471,0.8928699441337697,0.9020994403257689
2011-02-17,BBDC4 x BBAS3,0.9523593618561487,0.8898446190812778,0.8985026578984496
2011-02-18,BBDC4 x BBAS3,0.9624025783701632,0.8883267304483027,0.8984098361902573
2011-02-21,BBDC4 x BBAS3,0.9651000968833218,0.889427578125711,0.9008419236385121
2011-02-22,BBDC4 x BBAS3,0.9700395451423294,0.8963960754808845,0.9082708989076478
2011-02-23,BBDC4 x BBAS3,0.9719821452156778,0.8985007355369476,0.9079929195856877
2011-02-24,BBDC4 x BBAS3,0.9681811376473808,0.899366732391635,0.9029291865199861
2011-02-25,BBDC4 x BBAS3,0.9662400672866307,0.89917795675752,0.89871643542643
2011-02-28,BBDC4 x BBAS3,0.9654946588969754,0.8984133697471336,0.9040837373838951
2011-03-01,BBDC4 x BBAS3,0.9665565075123418,0.9005717447265073,0.9036315377995088
2011-03-02,BBDC4 x BBAS3,0.9605358717410855,0.8955999258177862,0.8990017362362803
2011-03-03,BBDC4 x BBAS3,0.9587402426227397,0.8941235726371028,0.8999942825273113
2011-03-04,BBDC4 x BBAS3,0.9469005125035903,0.8966544792337058,0.9000183622429805
2011-03-09,BBDC4 x BBAS3,0.9533218005105243,0.9048253254032635,0.9073435233793627
2011-03-10,BBDC4 x BBAS3,0.9523183140042291,0.9090600872822178,0.9129788545809472
2011-03-11,BBDC4 x BBAS3,0.94929482561226,0.909275674239264,0.9134069451214534
2011-03-14,BBDC4 x BBAS3,0.9490812772402868,0.9081526663727733,0.9129182461398061
2011-03-15,BBDC4 x BBAS3,0.9392935325019705,0.9095741594885779,0.9142289994176084
2011-03-16,BBDC4 x BBAS3,0.9430960806680793,0.9128812992533462,0.9177673548056842
2011-03-17,BBDC4 x BBAS3,0.944879337024201,0.9130655723564106,0.9176506311540596
2011-03-18,BBDC4 x BBAS3,0.9403286775068194,0.915887332678018,0.9199335858461256
2011-03-21,BBDC4 x BBAS3,0.9414750716772159,0.9125640249010041,0.9171707240172162
2011-03-22,BBDC4 x BBAS3,0.934644520663839,0.9061956154444496,0.9082548165075531
2011-03-23,BBDC4 x BBAS3,0.8941284626315746,0.8956063763655758,0.8856126578928194
2011-03-24,BBDC4 x BBAS3,0.8789307250148073,0.9023502304152142,0.8846846539641975
2011-03-25,BBDC4 x BBAS3,0.8783321843328982,0.9076069674132421,0.8839444026601481
2011-03-28,BBDC4 x BBAS3,0.883787514126009,0.9076572525194695,0.8841649572543593
2011-03-29,BBDC4 x BBAS3,0.8871695654085314,0.908052182060778,0.8830709398423859
2011-03-30,BBDC4 x BBAS3,0.8903960913623244,0.9122284448605412,0.890875939033721
2011-03-31,BBDC4 x BBAS3,0.9079408446834101,0.9197722818992978,0.8998061472363698
2011-04-01,BBDC4 x BBAS3,0.9041446211744241,0.9172601107170788,0.8926475167313664
2011-04-04,BBDC4 x BBAS3,0.8975258057331276,0.9144096745349737,0.889224231218573
2011-04-05,BBDC4 x BBAS3,0.8983900929161952,0.9235301721450814,0.8898285630953369
2011-04-06,BBDC4 x BBAS3,0.8842452519769989,0.9211026959973435,0.8868482641505714
2011-04-07,BBDC4 x BBAS3,0.8231533656916271,0.9189057502046188,0.8820157226904615
2011-04-08,BBDC4 x BBAS3,0.837910556382498,0.9186870546752877,0.8820632745064938
2011-04-11,BBDC4 x BBAS3,0.8400492259955199,0.9160289133160355,0.8803898340914696
2011-04-12,BBDC4 x BBAS3,0.8374396230423474,0.9146353050779052,0.8787012595464155
2011-04-13,BBDC4 x BBAS3,0.8168472483029917,0.914477429981812,0.8784517054491247
2011-04-14,BBDC4 x BBAS3,0.8212442954337784,0.9140460920707268,0.8791107968158239
2011-04-15,BBDC4 x BBAS3,0.8051430847661434,0.9122443430571753,0.8733126695613603
2011-04-18,BBDC4 x BBAS3,0.8064090637357596,0.9112430224391688,0.8728507499131983
2011-04-19,BBDC4 x BBAS3,0.7958416077556839,0.9152861930369515,0.8731895413145854
2011-04-20,BBDC4 x BBAS3,0.8594661365453004,0.9138609291926402,0.8725023274399735
2011-04-25,BBDC4 x BBAS3,0.8611227213288095,0.9140876782406664,0.8724910413135769
2011-04-26,BBDC4 x BBAS3,0.8583913261134108,0.9134795895880057,0.8695850862954277
2011-04-27,BBDC4 x BBAS3,0.8282451079639389,0.905506632055379,0.8514503496378627
2011-04-28,BBDC4 x BBAS3,0.8581482479920322,0.9065640269376397,0.8648409021713529
2011-04-29,BBDC4 x BBAS3,0.8544370230689944,0.9057188782954725,0.8671992162404449
2011-05-02,BBDC4 x BBAS3,0.8263097403089741,0.9052646883989593,0.8662095700017833
2011-05-03,BBDC4 x BBAS3,0.8539589025218552,0.9088811758578969,0.8799529384510684
2011-05-04,BBDC4 x BBAS3,0.8085031462742249,0.899555496775725,0.855244498002158
2011-05-05,BBDC4 x BBAS3,0.809597944085073,0.8906099436456395,0.8554157475560513
2011-05-06,BBDC4 x BBAS3,0.8461631476893801,0.89353901915622,0.8668291507860627
2011-05-09,BBDC4 x BBAS3,0.8595020299928878,0.8930396755678865,0.8672574431774236
2011-05-10,BBDC4 x BBAS3,0.8819980531848132,0.8911971231755944,0.8721853710857904
2011-05-11,BBDC4 x BBAS3,0.8833626633284719,0.8916695882989308,0.8724399079379943
2011-05-12,BBDC4 x BBAS3,0.8812442724943876,0.879488136076591,0.8712845650544209
2011-05-13,BBDC4 x BBAS3,0.9016393853996003,0.8859452558627982,0.8855426500328948
2011-05-16,BBDC4 x BBAS3,0.8981974845600164,0.8843582316257154,0.883609370115044
2011-05-17,BBDC4 x BBAS3,0.9048202023542401,0.877120620090861,0.8836123982421937
2011-05-18,BBDC4 x BBAS3,0.9147642363194407,0.8843523303562295,0.8933121957298162
2011-05-19,BBDC4 x BBAS3,0.9121295509480343,0.8846782129620305,0.8932469038276004
2011-05-20,BBDC4 x BBAS3,0.8935410212681917,0.8806275460818089,0.8874785962485043
2011-05-23,BBDC4 x BBAS3,0.8935915131227803,0.874551759715488,0.886848759769557
2011-05-24,BBDC4 x BBAS3,0.8985052271805116,0.8767656930902759,0.890190854764334
2011-05-25,BBDC4 x BBAS3,0.929887053595066,0.8799873613131534,0.8914383187295669
2011-05-26,BBDC4 x BBAS3,0.93855035424426,0.8898264793910522,0.9057657748111274
2011-05-27,BBDC4 x BBAS3,0.9263521542299119,0.8827824459885626,0.8986793104611007
2011-05-30,BBDC4 x BBAS3,0.9287481985078104,0.8826404170307312,0.8981658613561616
2011-05-31,BBDC4 x BBAS3,0.9011420521409631,0.8782264997786766,0.8842736786112736
2011-06-01,BBDC4 x BBAS3,0.9320383314032503,0.8792896536425321,0.8881626561993653
2011-06-02,BBDC4 x BBAS3,0.9234551597600698,0.8757240891284573,0.8812870314001027
2011-06-03,BBDC4 x BBAS3,0.9116584474836227,0.8696905022199339,0.8800077139122308
2011-06-06,BBDC4 x BBAS3,0.8832680976307355,0.8535391440417748,0.8640502689647565
2011-06-07,BBDC4 x BBAS3,0.887502929225137,0.8571549052379527,0.8715635023588356
2011-06-08,BBDC4 x BBAS3,0.8878683786788582,0.8572814765327054,0.8716124189311449
2011-06-09,BBDC4 x BBAS3,0.8923674852576006,0.856604587141201,0.8726347948472367
2011-06-10,BBDC4 x BBAS3,0.8771036541813196,0.8542676578796721,0.8770577139593178
2011-06-13,BBDC4 x BBAS3,0.8701085545137573,0.8517446205471312,0.8720449341570927
2011-06-14,BBDC4 x BBAS3,0.8733950794788783,0.8505443337674385,0.8745504053831286
2011-06-15,BBDC4 x BBAS3,0.8301648314034112,0.8497279733086832,0.8689015874640391
2011-06-16,BBDC4 x BBAS3,0.8359968021529286,0.8552656942535866,0.8692862338734174
2011-06-17,BBDC4 x BBAS3,0.8436854633918452,0.8703097304952808,0.8679470781323648
2011-06-20,BBDC4 x BBAS3,0.844380146958896,0.8708377431572538,0.8674901677205002
2011-06-21,BBDC4 x BBAS3,0.8230354987520734,0.8690321401237049,0.8626261122238118
2011-06-22,BBDC4 x BBAS3,0.8182776422520375,0.8691125488147862,0.8629116412724633
2011-06-24,BBDC4 x BBAS3,0.7345835762664814,0.8704026878549521,0.8641528940406871
2011-06-27,BBDC4 x BBAS3,0.7417281596529617,0.8636585271867266,0.8565195042962037
2011-06-28,BBDC4 x BBAS3,0.8063436143556633,0.861972815272745,0.8705450690941863
2011-06-29,BBDC4 x BBAS3,0.8365253017875587,0.8649177366100129,0.8702565569732587
2011-06-30,BBDC4 x BBAS3,0.8174384967673799,0.8685260259827811,0.8705594514661449
2011-07-01,BBDC4 x BBAS3,0.8346942062201159,0.8685045787570378,0.8706452415302662
2011-07-04,BBDC4 x BBAS3,0.8438719283192317,0.8715552871440317,0.8727163678344094
2011-07-05,BBDC4 x BBAS3,0.8899613779349692,0.8752808908582492,0.8734265499346539
2011-07-06,BBDC4 x BBAS3,0.8769583363884784,0.878267061471537,0.87414248404384
2011-07-07,BBDC4 x BBAS3,0.8872177218804421,0.87908194776049,0.8753439752200447
2011-07-08,BBDC4 x BBAS3,0.902703589381453,0.8810191664359823,0.8818673574917154
2011-07-11,BBDC4 x BBAS3,0.9071594904005958,0.8874717785270045,0.8942195428655828
2011-07-12,BBDC4 x BBAS3,0.8274180572429742,0.8619830399783931,0.8433553073123367
2011-07-13,BBDC4 x BBAS3,0.847821995668199,0.8707340270957395,0.8588289018024106
2011-07-14,BBDC4 x BBAS3,0.8588195719734739,0.8723727400437262,0.8629707571393065
2011-07-15,BBDC4 x BBAS3,0.856838386935346,0.8695901905927393,0.8596811719112561
2011-07-18,BBDC4 x BBAS3,0.8692430309638921,0.8720223637569564,0.8687635710414859
2011-07-19,BBDC4 x BBAS3,0.8753613996321993,0.8744453971088952,0.873677607769835
2011-07-20,BBDC4 x BBAS3,0.8862284951436645,0.8765489923864251,0.8768466878319214
2011-07-21,BBDC4 x BBAS3,0.8966041936757341,0.891326101806982,0.8871853194034675
2011-07-22,BBDC4 x BBAS3,0.8952927529398846,0.8856720176976683,0.8850593087959312
2011-07-25,BBDC4 x BBAS3,0.9012188981928391,0.8848090059723241,0.8843037705996795
2011-07-26,BBDC4 x BBAS3,0.864549184267236,0.8757219011612983,0.863571935116595
2011-07-27,BBDC4 x BBAS3,0.8582701796784262,0.869866971082257,0.8635654234059104
2011-07-28,BBDC4 x BBAS3,0.8648655440717367,0.8823748715026242,0.8692827359676355
2011-07-29,BBDC4 x BBAS3,0.8565628328840412,0.8768964357054039,0.8599998557205383
2011-08-01,BBDC4 x BBAS3,0.853184196258802,0.8713243222750575,0.8592752654533053
2011-08-02,BBDC4 x BBAS3,0.8617555846080432,0.8762331177553414,0.8700477742183111
2011-08-03,BBDC4 x BBAS3,0.8616184777454058,0.8729554854521857,0.8695604017223302
2011-08-04,BBDC4 x BBAS3,0.8852517468954405,0.8857722766241289,0.8919382180547868
2011-08-05,BBDC4 x BBAS3,0.8710503902755905,0.87967392653911,0.8800593502136185
2011-08-08,BBDC4 x BBAS3,0.8690825574951472,0.8731523560477836,0.8775999342804414
2011-08-09,BBDC4 x BBAS3,0.9096456393406952,0.8907299137893742,0.8994267299755802
2011-08-10,BBDC4 x BBAS3,0.9055405538405669,0.8912382620277146,0.8998866118701195
2011-08-11,BBDC4 x BBAS3,0.9074538852978257,0.890345649726226,0.902286890042628
2011-08-12,BBDC4 x BBAS3,0.9088578033801378,0.8901473330511463,0.9020807290082454
2011-08-15,BBDC4 x BBAS3,0.9079396023305559,0.8929612244719071,0.9038017447486854
2011-08-16,BBDC4 x BBAS3,0.9061486508971742,0.8920780430440075,0.9022270533025442
2011-08-17,BBDC4 x BBAS3,0.9036986763069633,0.8902158330517965,0.9003718211072308
2011-08-18,BBDC4 x BBAS3,0.9003761375792938,0.890610168021919,0.9015651062938842
2011-08-19,BBDC4 x BBAS3,0.857474721571857,0.8556571018660376,0.8568939158575067
2011-08-22,BBDC4 x BBAS3,0.8593269921944242,0.856706013685549,0.8560440590643795
2011-08-23,BBDC4 x BBAS3,0.8755605021436755,0.8576411057347513,0.8580905686119986
2011-08-24,BBDC4 x BBAS3,0.8790757119046455,0.8615668244943355,0.8571483870784538
2011-08-25,BBDC4 x BBAS3,0.8777192333356449,0.860543756901846,0.8574129275930742
2011-08-26,BBDC4 x BBAS3,0.8774619137107952,0.8624066122269035,0.8560171135775164
2011-08-29,BBDC4 x BBAS3,0.8827035832633006,0.865878361244093,0.8610454909132929
2011-08-30,BBDC4 x BBAS3,0.8854032667050823,0.8685678764268157,0.8613457387986984
2011-08-31,BBDC4 x BBAS3,0.8844194023979746,0.8684428689745998,0.8638024842500044
2011-09-01,BBDC4 x BBAS3,0.9067945453786583,0.8840994448390928,0.8911292454425783
2011-09-02,BBDC4 x BBAS3,0.9163085629129581,0.8856506380012485,0.894200674264685
2011-09-05,BBDC4 x BBAS3,0.9006610107485115,0.8892698499197057,0.9016053168930089
2011-09-06,BBDC4 x BBAS3,0.8712691639617338,0.8861308809011916,0.8946688025378088
2011-09-08,BBDC4 x BBAS3,0.8670174069786513,0.8859304457973036,0.8941258349298301
2011-09-09,BBDC4 x BBAS3,0.8730251486087535,0.8889981794258862,0.8972210733621301
2011-09-12,BBDC4 x BBAS3,0.8770564991769525,0.8904696583863118,0.8989018987504068
2011-09-13,BBDC4 x BBAS3,0.8759285858593582,0.8905534091472346,0.8989371890087199
2011-09-14,BBDC4 x BBAS3,0.8745070115966413,0.8896609529322135,0.8972401658717724
2011-09-15,BBDC4 x BBAS3,0.8797683133745072,0.8903003885873934,0.8967783945891183
2011-09-16,BBDC4 x BBAS3,0.872352170511795,0.8912282759034904,0.8980233772045163
2011-09-19,BBDC4 x BBAS3,0.9532535811981402,0.889571312056494,0.8949160132315753
2011-09-20,BBDC4 x BBAS3,0.9486399769011753,0.8881069832927113,0.889967855936082
2011-09-21,BBDC4 x BBAS3,0.9481004644033129,0.880124258437474,0.8780941534807908
2011-09-22,BBDC4 x BBAS3,0.8431569246873583,0.8521827099216673,0.8138184452435258
