source,target,distance,correlation,weight,same_sector,same_subsector,sector_source,sector_target,subsector_source,subsector_target,matrix_type
BRKM3,UNIP6,1.1640922170040076,0.3224446551553473,1.1640922170040076,True,True,Basic Materials,Basic Materials,Chemicals,Chemicals,filtered
BRKM5,GOAU4,0.9438165501131037,0.5546051598662995,0.9438165501131037,True,False,Basic Materials,Basic Materials,Chemicals,Steel and Metallurgy,filtered
BRKM5,GGBR4,0.9588770150385959,0.5402774350153362,0.9588770150385959,True,False,Basic Materials,Basic Materials,Chemicals,Steel and Metallurgy,filtered
BRKM5,ITSA4,1.0771723227859031,0.4198498935120111,1.0771723227859031,False,False,Basic Materials,Financials,Chemicals,Financial Services,filtered
BRKM5,UNIP6,1.0925631362435941,0.4031528966607808,1.0925631362435941,True,True,Basic Materials,Basic Materials,Chemicals,Chemicals,filtered
CCRO3,LREN3,0.9667842456332949,0.5326641111976305,0.9667842456332949,False,False,Industrials,Consumer Cyclical,Transportation,Retail,filtered
CCRO3,PSSA3,1.0815973417364495,0.4150735951743231,1.0815973417364495,False,False,Industrials,Financials,Transportation,Insurance,filtered
CGAS5,RAPT4,1.1734244850647442,0.3115374889252699,1.1734244850647442,False,False,Utilities,Industrials,Gas Utility,Transportation Equipment,filtered
CGAS5,CYRE3,1.1807474140348235,0.3029177721250384,1.1807474140348235,False,False,Utilities,Real Estate,Gas Utility,Real Estate,filtered
CGAS5,ROMI3,1.2331967515083038,0.2396128860346836,1.2331967515083038,False,False,Utilities,Industrials,Gas Utility,Machinery and Equipment,filtered
CGAS5,MGEL4,1.3252998796634763,0.1217901144819875,1.3252998796634763,False,False,Utilities,Basic Materials,Gas Utility,Steel and Metallurgy,filtered
CMIG3,CMIG4,0.7994709230130583,0.6804231216283243,0.7994709230130583,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG3,CPLE6,0.8146226764605773,0.6681949474981028,0.8146226764605773,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG3,ELET6,0.8491870767351534,0.6394406543530023,0.8491870767351534,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG3,CPLE3,0.8873749384173123,0.6062828593344356,0.8873749384173123,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,CPLE6,0.7547664383092036,0.7151638118010195,0.7547664383092036,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,ELET6,0.7901903408855301,0.6877996125856048,0.7901903408855301,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,ELET3,0.7987059703299557,0.681034386479642,0.7987059703299557,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,CPFE3,0.8419682678797958,0.6455447179417482,0.8419682678797958,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,CPLE3,0.8439841330062811,0.6438453916168181,0.8439841330062811,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,SBSP3,0.8727737788151669,0.619132965506347,0.8727737788151669,True,False,Utilities,Utilities,Electric Utility,Water and Sanitation,filtered
CMIG4,ITSA4,0.9138697349540166,0.5824210537675377,0.9138697349540166,False,False,Utilities,Financials,Electric Utility,Financial Services,filtered
CMIG4,TRPL4,0.9652471629828385,0.5341489571767908,0.9652471629828385,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CMIG4,SAPR4,0.9941204940373036,0.5058622216675137,0.9941204940373036,True,False,Utilities,Utilities,Electric Utility,Water and Sanitation,filtered
CMIG4,COCE5,1.1006978884462173,0.3942320791850194,1.1006978884462173,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
COCE5,CPLE6,1.1031226387376853,0.391560221952203,1.1031226387376853,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
COCE5,TRPL4,1.1870970669130911,0.2954002768631681,1.1870970669130911,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
